"","x"
"58585",0
"58588",0
"58590",0
"58593",0
"58594",1
"58595",0
"58597",0
"58598",0
"58600",0
"58601",0
"58605",0
"58606",0
"58607",0
"58609",1
"58613",1
"58614",0
"58615",0
"58616",1
"58617",0
"58618",0
"58622",0
"58623",0
"58632",1
"58634",0
"58635",0
"58639",0
"58644",0
"58653",0
"58655",0
"58661",0
"58662",0
"58663",0
"58666",0
"58668",1
"58671",0
"58675",1
"58677",0
"58678",1
"58683",0
"58689",1
"58691",0
"58700",0
"58701",1
"58702",0
"58705",0
"58707",0
"58712",1
"58713",0
"58716",0
"58718",0
"58719",0
"58723",1
"58724",0
"58725",0
"58729",0
"58730",0
"58733",0
"58737",1
"58739",1
"58741",0
"58743",1
"58745",0
"58748",1
"58749",0
"58753",1
"58754",0
"58756",1
"58758",0
"58760",0
"58762",1
"58763",0
"58765",0
"58766",0
"58768",0
"58771",0
"58777",0
"58778",0
"58784",0
"58785",1
"58787",0
"58788",0
"58792",0
"58793",1
"58794",0
"58795",0
"58796",0
"58799",1
"58804",0
"58806",0
"58810",1
"58811",0
"58813",0
"58814",0
"58815",0
"58818",0
"58821",0
"58822",0
"58825",1
"58826",0
"58828",0
"58830",0
"58831",0
"58832",0
"58833",0
"58836",0
"58837",1
"58841",0
"58842",0
"58843",0
"58847",1
"58852",0
"58860",0
"58866",1
"58869",0
"58870",0
"58872",0
"58873",0
"58874",0
"58875",0
"58876",0
"58877",0
"58878",1
"58882",0
"58883",0
"58886",0
"58887",1
"58888",0
"58889",0
"58890",0
"58891",0
"58897",0
"58901",0
"58902",0
"58903",0
"58906",0
"58908",0
"58911",0
"58912",0
"58916",0
"58918",0
"58919",0
"58920",0
"58925",1
"58926",0
"58927",0
"58928",1
"58930",1
"58931",0
"58934",0
"58936",1
"58939",0
"58941",0
"58944",0
"58951",0
"58956",1
"58962",1
"58963",1
"58965",0
"58966",0
"58969",0
"58970",0
"58976",1
"58983",0
"58985",0
"58987",0
"58988",0
"58990",0
"58993",0
"58996",0
"58997",0
"59001",0
"59003",0
"59004",0
"59011",0
"59013",0
"59015",0
"59016",0
"59017",1
"59023",0
"59026",0
"59028",0
"59029",0
"59030",1
"59032",0
"59033",0
"59035",0
"59040",0
"59042",0
"59045",0
"59047",1
"59048",0
"59049",0
"59050",0
"59053",0
"59054",0
"59055",0
"59056",0
"59058",0
"59059",0
"59060",0
"59064",0
"59066",0
"59068",0
"59069",0
"59070",0
"59073",1
"59074",0
"59076",0
"59083",1
"59084",0
"59085",0
"59089",0
"59098",0
"59101",0
"59103",0
"59105",0
"59106",0
"59117",0
"59118",0
"59119",0
"59120",0
"59123",0
"59125",0
"59128",0
"59132",1
"59135",1
"59137",1
"59138",1
"59139",0
"59141",0
"59142",0
"59143",0
"59144",1
"59147",0
"59148",0
"59150",0
"59151",0
"59153",0
"59155",1
"59157",0
"59158",1
"59160",1
"59162",0
"59163",0
"59167",0
"59168",0
"59170",0
"59171",1
"59178",0
"59179",0
"59181",0
"59184",1
"59192",0
"59194",0
"59196",0
"59197",0
"59198",0
"59200",0
"59205",0
"59209",0
"59210",0
"59212",1
"59213",0
"59217",0
"59223",0
"59224",1
"59226",0
"59228",0
"59229",0
"59231",0
"59233",0
"59235",1
"59238",0
"59239",0
"59242",1
"59244",0
"59245",0
"59247",0
"59250",0
"59254",0
"59256",0
"59257",0
"59262",0
"59265",0
"59268",0
"59273",0
"59274",0
"59277",0
"59278",0
"59281",0
"59293",0
"59296",0
"59297",0
"59300",0
"59303",0
"59304",0
"59307",0
"59309",0
"59310",0
"59312",0
"59321",1
"59323",0
"59324",1
"59327",0
"59331",0
"59335",0
"59336",1
"59337",1
"59339",0
"59340",0
"59343",0
"59344",0
"59348",1
"59353",0
"59354",0
"59355",1
"59359",1
"59364",0
"59365",0
"59366",0
"59367",0
"59368",0
"59371",0
"59374",0
"59377",1
"59378",0
"59380",1
"59381",0
"59383",0
"59385",0
"59386",0
"59387",0
"59388",0
"59389",1
"59390",1
"59393",0
"59394",0
"59400",0
"59402",0
"59403",0
"59413",0
"59415",0
"59416",0
"59417",0
"59424",0
"59433",0
"59434",0
"59436",1
"59437",0
"59439",0
"59442",1
"59443",0
"59453",0
"59454",0
"59458",0
"59461",1
"59462",0
"59463",0
"59465",0
"59468",0
"59486",0
"59488",1
"59499",0
"59501",0
"59502",0
"59503",1
"59507",0
"59513",0
"59518",0
"59519",0
"59520",0
"59521",0
"59523",0
"59525",1
"59528",1
"59530",0
"59531",0
"59532",1
"59533",0
"59535",0
"59537",0
"59539",0
"59545",0
"59546",1
"59548",0
"59550",0
"59551",1
"59553",1
"59554",0
"59555",0
"59557",1
"59560",1
"59563",0
"59564",1
"59565",1
"59567",0
"59569",0
"59572",0
"59573",0
"59575",0
"59577",0
"59580",0
"59582",0
"59583",0
"59585",0
"59586",0
"59590",0
"59593",0
"59597",0
"59599",1
"59601",0
"59604",1
"59607",0
"59609",0
"59610",0
"59612",1
"59614",0
"59615",0
"59622",0
"59627",0
"59628",0
"59631",0
"59633",0
"59636",0
"59640",1
"59641",0
"59648",0
"59649",0
"59653",0
"59655",0
"59662",0
"59665",1
"59673",0
"59676",0
"59678",0
"59683",0
"59688",0
"59689",0
"59690",0
"59691",0
"59692",1
"59695",0
"59696",0
"59697",1
"59698",0
"59701",0
"59703",1
"59706",0
"59712",0
"59713",0
"59715",0
"59717",0
"59718",0
"59721",0
"59724",0
"59731",1
"59735",0
"59736",0
"59739",0
"59742",0
"59743",1
"59744",0
"59745",0
"59746",0
"59747",0
"59757",0
"59758",0
"59759",1
"59760",1
"59762",0
"59764",1
"59767",0
"59768",0
"59771",0
"59772",1
"59773",0
"59779",0
"59780",0
"59781",0
"59783",1
"59786",0
"59788",0
"59789",0
"59790",1
"59791",1
"59792",0
"59794",0
"59795",0
"59798",0
"59802",0
"59803",0
"59805",0
"59806",0
"59807",1
"59808",0
"59816",1
"59818",0
"59823",0
"59824",1
"59825",0
"59826",1
"59827",0
"59828",0
"59830",0
"59831",1
"59832",0
"59834",0
"59836",0
"59837",0
"59838",0
"59842",1
"59846",0
"59847",0
"59852",0
"59855",1
"59858",1
"59861",0
"59862",0
"59863",0
"59867",0
"59871",1
"59874",0
"59877",0
"59878",0
"59881",0
"59886",1
"59889",0
"59892",0
"59896",0
"59898",1
"59899",0
"59902",1
"59905",0
"59906",1
"59911",1
"59913",0
"59916",0
"59919",0
"59920",0
"59921",0
"59922",1
"59923",0
"59926",0
"59928",1
"59936",0
"59938",0
"59939",0
"59942",0
"59943",0
"59944",0
"59949",1
"59953",0
"59954",0
"59955",0
"59956",0
"59957",0
"59959",0
"59960",0
"59962",0
"59964",0
"59965",0
"59966",1
"59968",0
"59970",0
"59971",0
"59972",1
"59977",0
"59978",1
"59979",0
"59981",0
"59983",0
"59984",0
"59987",0
"59990",0
"59991",0
"59995",0
"59996",1
"59997",0
"59998",0
"60003",1
"60005",0
"60007",0
"60010",0
"60013",1
"60017",0
"60019",0
"60025",0
"60028",1
"60029",0
"60031",1
"60032",0
"60033",1
"60034",0
"60035",0
"60038",0
"60044",0
"60048",0
"60051",0
"60053",0
"60054",0
"60057",0
"60059",0
"60060",0
"60061",1
"60062",0
"60063",0
"60064",1
"60066",0
"60067",0
"60072",0
"60074",0
"60076",0
"60078",0
"60080",0
"60081",1
"60082",1
"60083",0
"60084",0
"60086",0
"60094",0
"60095",0
"60100",0
"60104",0
"60105",0
"60107",0
"60108",0
"60110",0
"60114",0
"60115",0
"60116",0
"60117",0
"60118",0
"60119",0
"60122",0
"60126",0
"60127",0
"60130",0
"60131",0
"60132",0
"60136",0
"60139",0
"60145",0
"60147",0
"60148",0
"60152",0
"60153",0
"60154",0
"60159",0
"60160",0
"60164",0
"60166",0
"60167",0
"60171",0
"60174",0
"60175",1
"60183",0
"60184",0
"60185",0
"60187",0
"60193",0
"60194",1
"60198",0
"60200",1
"60203",0
"60208",0
"60209",0
"60215",1
"60218",0
"60219",0
"60220",0
"60224",1
"60227",0
"60229",1
"60230",0
"60231",0
"60232",0
"60233",1
"60236",0
"60237",0
"60238",0
"60245",0
"60249",0
"60254",0
"60255",0
"60257",1
"60259",1
"60260",0
"60265",0
"60268",1
"60271",0
"60275",0
"60277",1
"60278",1
"60280",0
"60281",1
"60284",0
"60286",0
"60287",1
"60288",0
"60289",1
"60292",0
"60294",0
"60299",0
"60303",1
"60304",0
"60305",0
"60307",1
"60308",0
"60309",0
"60311",1
"60317",0
"60319",0
"60322",0
"60325",0
"60327",1
"60328",0
"60337",0
"60338",0
"60339",0
"60340",0
"60342",0
"60344",1
"60345",0
"60348",1
"60349",0
"60357",1
"60361",1
"60362",0
"60363",1
"60366",0
"60367",0
"60369",1
"60370",0
"60371",0
"60372",1
"60374",0
"60375",1
"60377",0
"60382",1
"60383",1
"60385",0
"60388",0
"60389",0
"60391",0
"60393",1
"60396",1
"60397",0
"60399",0
"60403",0
"60409",0
"60410",1
"60412",0
"60414",0
"60417",0
"60423",0
"60430",0
"60431",0
"60433",0
"60434",0
"60435",1
"60437",0
"60439",0
"60443",0
"60445",0
"60447",0
"60448",1
"60457",0
"60461",0
"60464",0
"60465",1
"60466",0
"60469",0
"60471",0
"60472",0
"60474",1
"60475",1
"60476",1
"60478",0
"60481",1
"60482",0
"60483",0
"60487",0
"60488",1
"60489",0
"60493",1
"60496",0
"60501",0
"60503",0
"60507",1
"60508",0
"60512",1
"60513",0
"60515",0
"60517",0
"60521",1
"60523",0
"60524",0
"60525",1
"60528",0
"60533",0
"60534",0
"60537",0
"60542",0
"60543",1
"60547",0
"60551",1
"60552",0
"60555",0
"60556",0
"60559",0
"60560",0
"60564",0
"60566",1
"60567",1
"60576",0
"60577",1
"60578",0
"60579",0
"60580",0
"60584",0
"60587",0
"60590",0
"60591",0
"60595",0
"60596",1
"60597",0
"60599",0
"60601",0
"60602",0
"60604",1
"60608",1
"60609",0
"60610",0
"60611",0
"60615",1
"60618",0
"60619",0
"60620",0
"60624",0
"60630",0
"60631",1
"60632",1
"60634",0
"60635",0
"60639",0
"60640",0
"60646",0
"60647",0
"60652",0
"60653",1
"60656",0
"60658",0
"60664",0
"60666",0
"60670",0
"60676",0
"60677",0
"60682",1
"60683",0
"60685",0
"60689",0
"60692",1
"60694",0
"60695",0
"60696",1
"60699",0
"60704",0
"60706",0
"60715",0
"60716",0
"60725",0
"60727",1
"60729",0
"60730",0
"60733",0
"60737",0
"60741",0
"60742",0
"60746",1
"60747",0
"60748",0
"60749",0
"60750",0
"60752",1
"60754",0
"60756",0
"60759",0
"60762",1
"60764",1
"60767",1
"60768",0
"60769",1
"60772",0
"60777",0
"60781",1
"60782",0
"60783",0
"60784",1
"60786",0
"60788",0
"60789",1
"60791",0
"60793",0
"60797",0
"60800",0
"60803",0
"60804",1
"60805",0
"60806",0
"60809",1
"60810",0
"60811",0
"60812",0
"60815",0
"60823",1
"60824",0
"60828",1
"60832",0
"60833",1
"60834",0
"60837",1
"60838",0
"60843",0
"60844",0
"60845",0
"60848",0
"60849",1
"60850",0
"60856",0
"60861",0
"60862",0
"60863",1
"60864",0
"60865",0
"60866",1
"60867",0
"60868",0
"60869",0
"60872",0
"60873",0
"60874",0
"60879",0
"60880",0
"60882",1
"60883",0
"60884",0
"60888",0
"60891",1
"60901",0
"60903",0
"60907",0
"60908",0
"60909",0
"60910",0
"60912",0
"60914",0
"60922",0
"60924",0
"60925",0
"60926",0
"60927",0
"60928",0
"60929",0
"60931",0
"60935",0
"60936",0
"60939",0
"60942",1
"60944",0
"60948",0
"60950",0
"60952",1
"60954",0
"60958",0
"60961",1
"60962",0
"60963",0
"60964",1
"60966",1
"60971",1
"60972",1
"60973",0
"60978",0
"60979",1
"60980",0
"60984",0
"60985",1
"60989",1
"60991",0
"60992",0
"60993",1
"61001",0
"61006",0
"61012",0
"61014",0
"61015",0
"61016",0
"61017",0
"61019",1
"61021",1
"61024",0
"61025",0
"61026",1
"61027",0
"61031",0
"61032",1
"61039",0
"61040",0
"61041",1
"61042",0
"61046",0
"61049",1
"61051",0
"61056",0
"61059",0
"61061",1
"61063",0
"61064",0
"61069",0
"61072",0
"61074",0
"61075",1
"61080",0
"61081",0
"61087",0
"61092",0
"61093",0
"61097",0
"61098",0
"61104",1
"61114",0
"61115",0
"61116",0
"61118",0
"61134",0
"61136",0
"61137",1
"61139",1
"61145",0
"61148",0
"61156",0
"61157",0
"61162",0
"61167",0
"61169",0
"61170",0
"61171",0
"61184",0
"61185",0
"61187",1
"61188",1
"61192",0
"61196",1
"61198",1
"61201",1
"61203",0
"61208",1
"61210",0
"61212",0
"61214",1
"61215",0
"61216",0
"61219",1
"61221",0
"61223",0
"61225",0
"61228",0
"61229",0
"61231",0
"61234",0
"61238",0
"61242",1
"61244",0
"61247",0
"61248",0
"61249",0
"61250",1
"61251",1
"61252",0
"61256",0
"61257",0
"61260",0
"61262",0
"61264",0
"61267",0
"61268",0
"61269",0
"61277",0
"61281",1
"61282",0
"61285",0
"61286",0
"61287",0
"61288",0
"61289",0
"61290",0
"61292",0
"61293",0
"61294",0
"61295",0
"61296",0
"61299",1
"61300",0
"61303",0
"61311",0
"61315",1
"61316",0
"61317",1
"61320",0
"61324",1
"61326",0
"61329",0
"61332",0
"61333",0
"61335",0
"61342",0
"61345",0
"61347",0
"61348",0
"61352",0
"61354",0
"61357",0
"61362",1
"61368",0
"61370",1
"61372",0
"61374",0
"61376",0
"61377",1
"61378",1
"61379",0
"61384",0
"61385",0
"61391",0
"61392",0
"61393",1
"61394",0
"61395",0
"61398",1
"61401",0
"61403",0
"61405",0
"61408",0
"61409",0
"61411",0
"61412",1
"61414",1
"61415",1
"61416",1
"61417",0
"61420",0
"61422",0
"61427",0
"61437",0
"61439",0
"61441",0
"61444",0
"61449",1
"61450",1
"61456",0
"61461",1
"61462",0
"61470",0
"61471",0
"61473",0
"61479",0
"61482",0
"61484",0
"61485",0
"61486",0
"61490",0
"61491",0
"61492",0
"61495",1
"61497",1
"61499",0
"61501",0
"61502",1
"61503",0
"61505",0
"61506",0
"61507",0
"61510",1
"61511",0
"61513",0
"61521",0
"61523",0
"61526",0
"61529",0
"61531",0
"61532",0
"61533",0
"61534",0
"61536",0
"61540",0
"61541",0
"61545",0
"61548",0
"61551",0
"61552",0
"61553",0
"61554",0
"61555",0
"61556",0
"61557",0
"61559",0
"61560",1
"61561",1
"61562",0
"61568",1
"61575",0
"61580",1
"61581",0
"61585",0
"61586",0
"61587",0
"61591",0
"61592",0
"61593",0
"61594",0
"61595",0
"61600",1
"61602",0
"61604",0
"61607",0
"61609",0
"61613",0
"61616",0
"61620",0
"61621",1
"61625",1
"61627",0
"61633",0
"61634",0
"61639",0
"61641",0
"61642",0
"61645",1
"61648",0
"61650",0
"61654",0
"61655",0
"61658",1
"61659",0
"61660",0
"61662",1
"61663",1
"61665",0
"61670",0
"61672",1
"61676",0
"61679",0
"61680",0
"61681",0
"61682",1
"61684",0
"61689",0
"61690",0
"61701",0
"61703",0
"61704",0
"61706",0
"61707",0
"61709",0
"61711",0
"61716",0
"61718",0
"61720",0
"61722",0
"61723",1
"61730",0
"61733",1
"61737",0
"61738",0
"61742",1
"61743",1
"61744",0
"61747",0
"61749",0
"61753",0
"61755",0
"61757",0
"61758",0
"61759",0
"61760",1
"61763",0
"61766",1
"61767",1
"61768",0
"61781",0
"61782",1
"61783",0
"61790",0
"61795",0
"61797",0
"61798",0
"61801",1
"61803",1
"61810",0
"61812",0
"61815",1
"61816",1
"61818",0
"61824",0
"61825",0
"61827",0
"61834",0
"61835",0
"61838",0
"61850",0
"61851",1
"61855",1
"61858",0
"61859",0
"61863",0
"61864",1
"61866",0
"61867",1
"61873",0
"61874",1
"61875",0
"61878",1
"61880",0
"61883",1
"61888",0
"61890",1
"61891",0
"61892",0
"61900",0
"61905",1
"61906",0
"61908",1
"61915",1
"61919",1
"61921",0
"61924",0
"61928",0
"61929",0
"61931",0
"61938",0
"61942",1
"61944",0
"61946",0
"61947",1
"61948",1
"61951",0
"61953",0
"61959",0
"61960",1
"61966",1
"61969",1
"61971",0
"61973",0
"61977",0
"61979",1
"61986",1
"61989",0
"61990",1
"61993",0
"61994",1
"61995",0
"61997",0
"61999",1
"62001",1
"62003",0
"62008",0
"62012",0
"62020",0
"62025",0
"62026",0
"62027",0
"62028",0
"62030",0
"62033",0
"62039",0
"62040",0
"62043",0
"62044",0
"62045",0
"62049",1
"62054",0
"62062",0
"62063",0
"62065",0
"62067",0
"62068",0
"62069",0
"62074",0
"62075",0
"62076",0
"62077",1
"62078",0
"62080",0
"62083",0
"62084",0
"62085",0
"62086",0
"62087",0
"62088",1
"62089",0
"62093",1
"62098",0
"62103",0
"62106",0
"62108",0
"62111",0
"62114",0
"62116",1
"62123",0
"62124",0
"62125",0
"62129",0
"62130",0
"62132",1
"62133",0
"62137",0
"62138",0
"62141",0
"62144",0
"62147",0
"62148",0
"62151",0
"62152",1
"62153",0
"62158",0
"62160",0
"62161",0
"62162",0
"62164",0
"62166",0
"62167",0
"62170",0
"62171",0
"62172",0
"62175",0
"62177",0
"62178",0
"62183",0
"62184",0
"62185",1
"62190",1
"62191",0
"62194",1
"62195",1
"62197",0
"62198",0
"62199",0
"62201",0
"62207",0
"62212",0
"62215",0
"62221",1
"62223",0
"62227",1
"62230",1
"62231",0
"62232",0
"62233",0
"62236",0
"62241",0
"62242",0
"62243",0
"62244",0
"62246",0
"62247",1
"62253",1
"62257",0
"62264",0
"62267",0
"62268",1
"62271",0
"62274",0
"62275",0
"62280",1
"62281",0
"62282",0
"62283",0
"62284",0
"62287",0
"62292",0
"62293",0
"62295",0
"62296",1
"62298",0
"62299",1
"62300",1
"62305",1
"62306",0
"62307",1
"62309",0
"62311",0
"62320",0
"62321",0
"62325",0
"62327",0
"62328",0
"62332",0
"62334",1
"62335",1
"62336",0
"62340",0
"62342",0
"62343",0
"62344",0
"62345",0
"62356",0
"62358",0
"62361",1
"62366",0
"62367",1
"62368",0
"62369",0
"62370",0
"62372",0
"62375",0
"62378",0
"62382",0
"62384",0
"62385",0
"62388",0
"62390",0
"62393",0
"62396",1
"62399",0
"62403",0
"62404",1
"62405",0
"62416",0
"62420",1
"62423",1
"62426",0
"62427",0
"62429",0
"62434",0
"62435",0
"62436",0
"62437",0
"62438",0
"62440",0
"62442",0
"62443",0
"62447",0
"62450",0
"62451",0
"62453",0
"62456",0
"62457",0
"62460",0
"62463",0
"62467",1
"62473",0
"62474",0
"62477",0
"62480",0
"62481",0
"62483",0
"62484",0
"62487",0
"62492",1
"62493",0
"62495",0
"62500",0
"62502",0
"62507",0
"62520",1
"62522",0
"62525",0
"62527",0
"62533",0
"62534",1
"62535",0
"62536",0
"62537",0
"62538",1
"62539",1
"62543",0
"62546",1
"62553",1
"62555",0
"62557",0
"62563",0
"62564",0
"62565",0
"62568",1
"62570",0
"62571",0
"62573",0
"62576",0
"62577",0
"62582",0
"62583",0
"62586",0
"62587",1
"62589",1
"62590",0
"62591",0
"62597",0
"62600",0
"62601",1
"62602",0
"62603",1
"62604",0
"62605",0
"62606",0
"62608",0
"62613",0
"62619",1
"62620",1
"62623",0
"62630",0
"62635",0
"62640",1
"62642",1
"62650",0
"62652",0
"62653",0
"62654",1
"62657",0
"62659",0
"62661",1
"62662",1
"62663",0
"62664",0
"62665",1
"62668",0
"62669",1
"62671",0
"62673",1
"62684",0
"62686",0
"62688",0
"62691",0
"62695",0
"62698",1
"62700",0
"62702",0
"62703",1
"62707",0
"62708",0
"62709",0
"62711",1
"62712",0
"62716",1
"62718",0
"62720",0
"62728",0
"62729",0
"62732",1
"62734",0
"62736",0
"62737",0
"62740",0
"62741",0
"62743",1
"62746",0
"62749",0
"62751",0
"62754",0
"62757",0
"62758",0
"62765",1
"62769",0
"62772",0
"62774",0
"62775",0
"62786",0
"62790",0
"62791",1
"62795",0
"62796",0
"62797",0
"62798",0
"62799",0
"62800",0
"62803",0
"62807",1
"62813",0
"62816",1
"62821",1
"62827",0
"62831",0
"62835",0
"62838",0
"62840",1
"62842",0
"62845",0
"62847",0
"62849",0
"62850",0
"62851",1
"62854",0
"62861",0
"62863",0
"62868",1
"62870",0
"62871",1
"62873",0
"62877",1
"62879",0
"62882",0
"62884",0
"62887",1
"62892",0
"62897",0
"62899",0
"62903",1
"62907",0
"62908",1
"62909",0
"62915",0
"62916",0
"62917",0
"62920",0
"62928",0
"62933",0
"62936",1
"62946",0
"62947",0
"62948",1
"62949",0
"62951",0
"62952",0
"62954",0
"62955",0
"62958",0
"62960",0
"62963",0
"62972",0
"62973",0
"62975",1
"62976",0
"62978",0
"62981",0
"62985",1
"62986",1
"62987",1
"62990",0
"62993",0
"62994",0
"62997",0
"62998",0
"63000",1
"63002",1
"63004",0
"63005",0
"63006",0
"63011",0
"63012",0
"63013",0
"63015",1
"63017",0
"63020",0
"63021",0
"63022",0
"63024",0
"63025",0
"63026",1
"63027",0
"63028",0
"63033",0
"63035",1
"63038",0
"63039",0
"63041",0
"63044",0
"63046",0
"63049",1
"63051",1
"63052",0
"63053",0
"63055",0
"63059",1
"63061",0
"63063",0
"63064",0
"63065",0
"63068",0
"63072",1
"63073",1
"63077",0
"63078",0
"63081",1
"63082",0
"63084",1
"63087",0
"63089",0
"63092",0
"63093",0
"63097",0
"63098",0
"63099",1
"63100",1
"63102",0
"63104",0
"63106",0
"63107",1
"63109",0
"63110",1
"63111",0
"63112",0
"63116",0
"63118",0
"63119",0
"63120",0
"63123",0
"63126",0
"63127",1
"63130",0
"63132",0
"63135",0
"63147",0
"63152",0
"63153",1
"63156",0
"63157",0
"63160",0
"63162",0
"63167",1
"63168",1
"63169",1
"63173",1
"63175",0
"63176",0
"63177",0
"63178",0
"63180",0
"63181",0
"63182",0
"63183",0
"63184",0
"63185",0
"63186",1
"63190",0
"63193",0
"63194",0
"63195",0
"63197",1
"63199",0
"63201",0
"63209",0
"63217",0
"63219",0
"63220",0
"63221",1
"63222",1
"63224",0
"63225",0
"63226",0
"63231",0
"63233",0
"63234",0
"63237",1
"63239",1
"63240",0
"63241",0
"63242",1
"63243",1
"63244",0
"63246",0
"63247",1
"63249",0
"63250",1
"63253",1
"63258",0
"63259",1
"63260",0
"63261",0
"63262",0
"63263",0
"63266",0
"63267",1
"63268",0
"63270",0
"63274",1
"63275",0
"63281",0
"63284",0
"63286",0
"63289",0
"63292",1
"63293",0
"63295",0
"63296",0
"63299",0
"63300",0
"63303",0
"63304",0
"63311",0
"63312",1
"63313",1
"63316",1
"63317",0
"63321",0
"63322",0
"63324",0
"63330",1
"63332",0
"63334",0
"63338",0
"63340",0
"63341",0
"63343",0
"63344",1
"63345",0
"63348",1
"63353",0
"63355",0
"63356",0
"63360",0
"63361",0
"63362",1
"63365",0
"63368",0
"63370",1
"63371",0
"63379",1
"63380",0
"63381",0
"63383",0
"63385",0
"63387",0
"63390",0
"63391",0
"63392",0
"63394",0
"63403",0
"63405",1
"63411",0
"63412",0
"63413",0
"63416",0
"63417",0
"63421",0
"63425",0
"63426",0
"63427",0
"63430",0
"63431",0
"63432",0
"63434",0
"63436",0
"63440",0
"63443",0
"63444",1
"63445",0
"63446",0
"63448",0
"63450",1
"63453",1
"63455",1
"63457",1
"63458",1
"63460",0
"63462",0
"63463",1
"63464",0
"63471",0
"63472",1
"63474",0
"63476",0
"63477",1
"63478",0
"63481",0
"63482",0
"63485",1
"63490",0
"63492",0
"63493",1
"63495",0
"63500",0
"63501",0
"63502",1
"63509",0
"63514",0
"63515",0
"63517",0
"63522",0
"63524",0
"63530",0
"63532",0
"63536",0
"63539",1
"63541",0
"63542",0
"63543",1
"63544",0
"63551",0
"63561",0
"63562",1
"63563",1
"63564",1
"63569",0
"63573",1
"63574",0
"63577",0
"63579",0
"63581",1
"63588",0
"63589",0
"63595",0
"63597",1
"63599",0
"63601",0
"63602",1
"63606",1
"63607",0
"63610",0
"63612",0
"63613",1
"63614",0
"63619",0
"63621",0
"63623",0
"63632",1
"63633",1
"63634",0
"63637",0
"63639",1
"63642",0
"63648",0
"63650",0
"63655",0
"63660",0
"63661",1
"63663",0
"63664",1
"63666",0
"63668",1
"63671",0
"63674",0
"63675",0
"63685",0
"63689",1
"63690",0
"63691",0
"63694",0
"63695",0
"63697",0
"63699",1
"63700",1
"63703",0
"63705",0
"63709",1
"63712",0
"63714",0
"63715",0
"63716",0
"63719",0
"63720",0
"63725",0
"63727",0
"63730",0
"63731",0
"63734",1
"63735",1
"63736",0
"63737",0
"63738",0
"63741",1
"63743",0
"63747",0
"63748",0
"63753",0
"63755",0
"63759",0
"63760",1
"63765",0
"63766",0
"63767",0
"63768",0
"63770",0
"63771",0
"63774",1
"63776",0
"63779",0
"63780",0
"63781",0
"63783",0
"63786",1
"63787",0
"63791",0
"63792",0
"63795",0
"63797",0
"63800",1
"63806",0
"63808",0
"63810",0
"63811",0
"63815",0
"63816",0
"63819",1
"63820",0
"63822",0
"63825",0
"63829",0
"63834",0
"63838",0
"63839",0
"63843",0
"63847",0
"63848",0
"63851",0
"63852",0
"63854",0
"63857",0
"63861",0
"63864",0
"63870",0
"63873",0
"63878",1
"63880",0
"63881",1
"63882",0
"63885",0
"63888",0
"63890",0
"63893",0
"63894",0
"63896",0
"63897",0
"63899",1
"63901",0
"63903",0
"63905",0
"63908",0
"63913",0
"63917",0
"63918",0
"63921",0
"63927",0
"63929",1
"63933",1
"63934",0
"63936",1
"63937",1
"63945",0
"63946",0
"63947",0
"63948",0
"63951",0
"63960",0
"63961",0
"63962",0
"63967",0
"63968",0
"63969",0
"63970",0
"63971",0
"63976",1
"63977",0
"63978",0
"63983",0
"63984",0
"63987",0
"63988",1
"63989",0
"63991",0
"63992",0
"63994",0
"63996",0
"63998",1
"64001",1
"64002",0
"64004",0
"64007",1
"64008",0
"64009",0
